"Employee_ID";"Org_Name";"Country";"Org_Level";"Start_Date";"End_Date";"Org_Ref_ID"
120348,00;"Jean-Luc Lebourgeois";"FR";1,00;1/1/1970 00:00:00;31/1/1999 00:00:00;17030111,00
120349,00;"Cedric Desqueyroux";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030111,00
120350,00;"Eric Golliot";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030111,00
120351,00;"Marie-Christine Le Bihen";"FR";1,00;1/12/1993 00:00:00;31/12/9999 00:00:00;17030111,00
120352,00;"Michele Dewerdt";"FR";1,00;1/2/2003 00:00:00;31/12/9999 00:00:00;17030111,00
120353,00;"Valerie Fichou";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030104,00
120354,00;"Cristiana Parniere";"FR";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;17030104,00
120355,00;"Sandra Guillemard";"FR";1,00;1/2/2002 00:00:00;31/12/9999 00:00:00;17030104,00
120356,00;"Anne Broussole";"FR";1,00;1/1/1970 00:00:00;30/11/1999 00:00:00;17030104,00
120357,00;"Bernard Bladt";"FR";1,00;1/7/1984 00:00:00;31/12/9999 00:00:00;17030104,00
120358,00;"Daniel Dezard";"FR";1,00;1/1/2003 00:00:00;31/12/9999 00:00:00;17030104,00
120359,00;"Christelle Bourrier";"FR";1,00;1/11/1988 00:00:00;31/12/9999 00:00:00;17030105,00
120360,00;"Bernard Toumi";"FR";1,00;1/1/1970 00:00:00;31/12/2000 00:00:00;17030105,00
120361,00;"Agnes de Fourtou";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030105,00
120362,00;"Marie Antoinette Boudard";"FR";1,00;1/12/2002 00:00:00;31/12/9999 00:00:00;17030102,00
120363,00;"Agnes Saulou";"FR";1,00;1/1/1970 00:00:00;31/8/2001 00:00:00;17030102,00
120364,00;"Christine Redais";"FR";1,00;1/6/1978 00:00:00;31/12/9999 00:00:00;17030102,00
120365,00;"Sylvie Latimier";"FR";1,00;1/1/1977 00:00:00;31/12/9999 00:00:00;17030108,00
120366,00;"Francoise Schmaltz";"FR";1,00;1/1/1970 00:00:00;30/9/2000 00:00:00;17030108,00
120367,00;"July Chiron";"FR";1,00;1/6/1979 00:00:00;31/12/9999 00:00:00;17030107,00
120368,00;"Andre Gaudin";"FR";1,00;1/1/1987 00:00:00;31/12/9999 00:00:00;17030107,00
120369,00;"Jean Desgens";"FR";1,00;1/1/1993 00:00:00;31/12/9999 00:00:00;17030107,00
120370,00;"Marie Claire Cros";"FR";1,00;1/1/2002 00:00:00;31/12/9999 00:00:00;17030107,00
120371,00;"Philippe Monsieurle Directeur";"FR";1,00;1/1/1999 00:00:00;31/12/9999 00:00:00;17030107,00
120372,00;"Michel Ramanantoandro";"FR";1,00;1/1/1970 00:00:00;31/8/1999 00:00:00;17030107,00
120373,00;"Cyril Soudant";"FR";1,00;1/12/1973 00:00:00;30/4/1998 00:00:00;17030110,00
120374,00;"Marie-Paul Olive";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030110,00
120375,00;"Isabelle de Milleville";"FR";1,00;1/4/1989 00:00:00;31/12/9999 00:00:00;17030110,00
120376,00;"Maryline Leger";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030110,00
120377,00;"Eric Dagiral";"FR";1,00;1/8/2000 00:00:00;30/9/2001 00:00:00;17030110,00
120378,00;"Gabriele Vigneron";"FR";1,00;1/12/1990 00:00:00;31/12/9999 00:00:00;17030110,00
120379,00;"Bernard Caron";"FR";1,00;1/2/1971 00:00:00;31/12/9999 00:00:00;17030110,00
120380,00;"Bernard David";"FR";1,00;1/11/1992 00:00:00;28/2/1999 00:00:00;17030110,00
120381,00;"Didier Regent";"FR";1,00;1/6/1987 00:00:00;31/12/9999 00:00:00;17030110,00
120382,00;"Anne-Laure Rish";"FR";1,00;1/3/1975 00:00:00;31/12/9999 00:00:00;17030110,00
120383,00;"Abdelhadi Sarpy";"FR";1,00;1/7/1985 00:00:00;30/4/2001 00:00:00;17030109,00
120384,00;"Marc Zampa";"FR";1,00;1/11/1979 00:00:00;31/12/9999 00:00:00;17030109,00
120385,00;"Ivan Carbillet";"FR";1,00;1/4/1983 00:00:00;31/3/1999 00:00:00;17030109,00
120386,00;"Christian Barkat";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030112,00
120387,00;"Berengere Schultz";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030112,00
120388,00;"Francois Delclos";"FR";1,00;1/11/1977 00:00:00;31/12/9999 00:00:00;17030112,00
120389,00;"Marc Duhil";"FR";1,00;1/1/1990 00:00:00;31/12/9999 00:00:00;17030101,00
120390,00;"Alain Henry";"FR";1,00;1/11/2000 00:00:00;31/12/9999 00:00:00;17030101,00
120391,00;"Marie-Pierre Brunel";"FR";1,00;1/9/1998 00:00:00;31/12/9999 00:00:00;17030101,00
120392,00;"Lauro Hardouin";"FR";1,00;1/8/1992 00:00:00;30/9/1999 00:00:00;17030101,00
120393,00;"Paulina Moisenier";"FR";1,00;1/11/1984 00:00:00;31/12/9999 00:00:00;17030101,00
120394,00;"Thierry Merlette";"FR";1,00;1/10/1990 00:00:00;31/12/9999 00:00:00;17030106,00
120395,00;"Patrick Hill";"FR";1,00;1/2/2001 00:00:00;31/12/9999 00:00:00;17030106,00
120396,00;"Francois Louis";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;17030106,00
120397,00;"Marie-Therese Triebel";"FR";1,00;1/12/2002 00:00:00;31/1/2003 00:00:00;17030113,00
120398,00;"Damien Bascle";"FR";1,00;1/12/2002 00:00:00;31/1/2003 00:00:00;17030113,00
120399,00;"Stephan Gaubert";"FR";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;17030113,00
120400,00;"Franck Ferbu";"FR";1,00;1/12/2002 00:00:00;31/5/2003 00:00:00;17030113,00
120401,00;"Marie-Pierre Maire";"FR";1,00;1/12/2002 00:00:00;31/5/2003 00:00:00;17030113,00
120402,00;"Nathalie Dienne";"FR";1,00;1/12/2002 00:00:00;28/2/2003 00:00:00;17030113,00
120403,00;"Georges Gauchi";"FR";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;17030113,00
120404,00;"Marc Demaria";"FR";1,00;1/12/2002 00:00:00;31/5/2003 00:00:00;17030113,00
120405,00;"Joelle Turpin";"FR";1,00;1/12/2002 00:00:00;28/2/2003 00:00:00;17030113,00
120406,00;"Gaelle Gonsard";"FR";1,00;1/12/2002 00:00:00;28/2/2003 00:00:00;17030113,00
120407,00;"Christophe Suraud";"FR";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;17030113,00
120408,00;"Albert Laly";"FR";1,00;1/2/2003 00:00:00;31/7/2003 00:00:00;17030114,00
120409,00;"Isabelle Charonnat";"FR";1,00;1/3/2001 00:00:00;31/12/9999 00:00:00;17030103,00
120410,00;"Monique Venchiarutti";"FR";1,00;1/7/1982 00:00:00;31/12/9999 00:00:00;17030103,00
120411,00;"Andre Noel";"FR";1,00;1/11/1971 00:00:00;31/12/9999 00:00:00;17030103,00
120412,00;"Rodolphe Boudard";"FR";1,00;1/6/1999 00:00:00;31/12/9999 00:00:00;17040101,00
120413,00;"Abderhaman Ferbu";"FR";1,00;1/6/1995 00:00:00;31/12/9999 00:00:00;17040101,00
120414,00;"Jacques Billaud";"FR";1,00;1/5/1982 00:00:00;31/12/9999 00:00:00;17040101,00
120415,00;"Alain-Patrick Da Cunha";"FR";1,00;1/10/1996 00:00:00;31/12/9999 00:00:00;17040101,00
120416,00;"Annedore Thiel";"DE";1,00;1/10/1981 00:00:00;31/3/2000 00:00:00;18010101,00
120417,00;"Wilfried Kalbfuss";"DE";1,00;1/12/1991 00:00:00;30/9/2001 00:00:00;18010101,00
120418,00;"Rainer Breitel";"DE";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;18010101,00
120419,00;"Ralph Vohl";"DE";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;18010101,00
120420,00;"Berit Brunen";"DE";1,00;1/1/1985 00:00:00;31/12/9999 00:00:00;18010102,00
120421,00;"Bernd Recklies";"DE";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;18010102,00
120422,00;"Esther Schmidt";"DE";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;18010201,00
120423,00;"Martina Wimmer";"DE";1,00;1/2/1974 00:00:00;31/12/9999 00:00:00;18010201,00
120424,00;"Ullrich Beekmann";"DE";1,00;1/10/1979 00:00:00;31/12/9999 00:00:00;18010201,00
120425,00;"Itta Schneider";"DE";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;18010301,00
120426,00;"Irmgard Spill";"DE";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;18010301,00
120427,00;"Karl W. Spieth";"DE";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;18010401,00
120428,00;"Frank Braune";"DE";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;18010401,00
120429,00;"Walter Szczesniak";"DE";1,00;1/4/2001 00:00:00;31/12/9999 00:00:00;18020101,00
120430,00;"Hans-Martin de Palacios";"DE";1,00;1/3/1996 00:00:00;31/12/9999 00:00:00;18020101,00
120431,00;"Susanne Kitta";"DE";1,00;1/8/1997 00:00:00;31/12/9999 00:00:00;18020101,00
120432,00;"Michael Endejan";"DE";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;18020102,00
120433,00;"Curt-M. Thompson";"DE";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;18020102,00
120434,00;"Birgit Steppich";"DE";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;18030111,00
120435,00;"Astrid Poggensee";"DE";1,00;1/2/1977 00:00:00;31/12/9999 00:00:00;18030111,00
120436,00;"Claudia Rückmann";"DE";1,00;1/4/1980 00:00:00;31/12/9999 00:00:00;18030111,00
120437,00;"Friedrich Kuch";"DE";1,00;1/12/2002 00:00:00;31/12/9999 00:00:00;18030111,00
120438,00;"Elisabeth Seyd";"DE";1,00;1/7/1970 00:00:00;31/12/9999 00:00:00;18030111,00
120439,00;"Egmont Gstettner";"DE";1,00;1/7/1981 00:00:00;31/12/9999 00:00:00;18030111,00
120440,00;"Torsten Ember";"DE";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;18030104,00
120441,00;"Roland Meuer";"DE";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;18030104,00
120442,00;"Susanne Solomé";"DE";1,00;1/3/1984 00:00:00;31/12/9999 00:00:00;18030104,00
120443,00;"Manfred Von Rueden";"DE";1,00;1/12/2002 00:00:00;31/12/9999 00:00:00;18030104,00
120444,00;"Urs Penschke";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030105,00
120445,00;"Michaela Kockerols";"DE";1,00;1/11/1979 00:00:00;31/12/9999 00:00:00;18030105,00
120446,00;"Peter Melcher";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030105,00
120447,00;"Jasmin Bonifer";"DE";1,00;1/10/1979 00:00:00;31/8/2001 00:00:00;18030105,00
120448,00;"Kristina Engelhardt";"DE";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;18030105,00
120449,00;"Susana Pohl";"DE";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;18030102,00
120450,00;"Rüdiger Neske";"DE";1,00;1/5/2000 00:00:00;31/12/9999 00:00:00;18030102,00
120451,00;"Sabine Weidenbach";"DE";1,00;1/11/1993 00:00:00;31/12/9999 00:00:00;18030102,00
120452,00;"Wolfgang Jülich";"DE";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;18030108,00
120453,00;"Melanie Delarue";"DE";1,00;1/3/1988 00:00:00;31/12/9999 00:00:00;18030108,00
120454,00;"Ingolf Zehetmaier";"DE";1,00;1/12/1973 00:00:00;31/12/9999 00:00:00;18030107,00
120455,00;"Ellen Raum-Deinzer";"DE";1,00;1/1/1970 00:00:00;31/1/2000 00:00:00;18030107,00
120456,00;"Robert Derheld";"DE";1,00;1/2/2002 00:00:00;31/12/9999 00:00:00;18030107,00
120457,00;"Robert Schhenoy";"DE";1,00;1/11/1997 00:00:00;31/12/9999 00:00:00;18030107,00
120458,00;"Margitta Kleinmichel";"DE";1,00;1/9/1974 00:00:00;31/12/9999 00:00:00;18030107,00
120459,00;"Kerrin Saucke";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030110,00
120460,00;"Frank-Michael Wehlmann";"DE";1,00;1/1/1978 00:00:00;31/12/9999 00:00:00;18030110,00
120461,00;"Christian Sellschopp";"DE";1,00;1/11/1979 00:00:00;31/12/9999 00:00:00;18030110,00
120462,00;"Kurt Schmid";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030110,00
120463,00;"Andreas Aichele";"DE";1,00;1/1/2000 00:00:00;31/12/9999 00:00:00;18030110,00
120464,00;"Werner Forbeger";"DE";1,00;1/5/1995 00:00:00;31/12/9999 00:00:00;18030110,00
120465,00;"Jürgen Blank";"DE";1,00;1/5/1999 00:00:00;31/12/9999 00:00:00;18030110,00
120466,00;"Sabine Krüger";"DE";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;18030110,00
120467,00;"Ralf Haberer";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030110,00
120468,00;"Horst Koehler";"DE";1,00;1/4/1992 00:00:00;31/12/9999 00:00:00;18030109,00
120469,00;"Kristin Lütkepohl";"DE";1,00;1/10/1995 00:00:00;31/12/9999 00:00:00;18030109,00
120470,00;"Carlhans Lange";"DE";1,00;1/5/1990 00:00:00;31/12/9999 00:00:00;18030109,00
120471,00;"Detlef Kreuzhuber";"DE";1,00;1/5/1976 00:00:00;31/12/9999 00:00:00;18030109,00
120472,00;"Helmar Kamp";"DE";1,00;1/6/1988 00:00:00;31/12/9999 00:00:00;18030109,00
120473,00;"Peter Matthäus";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030109,00
120474,00;"Eva Hellbach";"DE";1,00;1/11/2000 00:00:00;31/12/9999 00:00:00;18030109,00
120475,00;"Yvonne Ilmer";"DE";1,00;1/12/2002 00:00:00;31/12/9999 00:00:00;18030112,00
120476,00;"Andre Kroll";"DE";1,00;1/2/1976 00:00:00;31/12/9999 00:00:00;18030112,00
120477,00;"Gerhard Hanshen";"DE";1,00;1/10/1973 00:00:00;31/12/9999 00:00:00;18030112,00
120478,00;"Svenja Holomek";"DE";1,00;1/6/1990 00:00:00;31/12/9999 00:00:00;18030112,00
120479,00;"Martin Bujard";"DE";1,00;1/6/2001 00:00:00;31/12/9999 00:00:00;18030112,00
120480,00;"Brigitte Böhme";"DE";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;18030112,00
120481,00;"Christoph Hilgartner";"DE";1,00;1/6/1990 00:00:00;31/12/9999 00:00:00;18030112,00
120482,00;"Petra Tepel";"DE";1,00;1/4/1974 00:00:00;31/12/9999 00:00:00;18030112,00
120483,00;"Karl Damwerth";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030112,00
120484,00;"Janina Scheuermann";"DE";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;18030101,00
120485,00;"Ernst-Ludwig Hembury";"DE";1,00;1/11/1975 00:00:00;31/12/9999 00:00:00;18030101,00
120486,00;"Annette Freund";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030101,00
120487,00;"Claudia Korte";"DE";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;18030101,00
120488,00;"Sigrun Bonk";"DE";1,00;1/4/1991 00:00:00;31/12/2000 00:00:00;18030101,00
120489,00;"Hartmut Fürniß";"DE";1,00;1/9/1997 00:00:00;31/12/9999 00:00:00;18030101,00
120490,00;"Inga Schmidt";"DE";1,00;1/7/1974 00:00:00;31/12/9999 00:00:00;18030106,00
120491,00;"Matthias Knittel";"DE";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;18030106,00
120492,00;"Gerhard Dierstein";"DE";1,00;1/10/1998 00:00:00;31/12/9999 00:00:00;18030106,00
120493,00;"Jürgen Kreuzhuber";"DE";1,00;1/2/1975 00:00:00;31/12/9999 00:00:00;18030106,00
120494,00;"Gudrun Menzel";"DE";1,00;1/1/1986 00:00:00;31/12/9999 00:00:00;18030106,00
120495,00;"Hans-Jürgen Leyer";"DE";1,00;1/12/1998 00:00:00;31/8/2000 00:00:00;18030106,00
120496,00;"Simone Roegner";"DE";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;18030113,00
120497,00;"Andreas Riegger";"DE";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;18030113,00
120498,00;"Dorit Peinelt";"DE";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;18030113,00
120499,00;"Helmut Rettig";"DE";1,00;1/12/2002 00:00:00;28/2/2003 00:00:00;18030113,00
120500,00;"Markus Haßelberg";"DE";1,00;1/12/2002 00:00:00;31/3/2003 00:00:00;18030113,00
120501,00;"Ina Geiß";"DE";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;18030113,00
120502,00;"Rüdiger Cruse";"DE";1,00;1/2/2003 00:00:00;31/7/2003 00:00:00;18030114,00
120503,00;"Alfons Rockel";"DE";1,00;1/10/2001 00:00:00;31/3/2002 00:00:00;18030114,00
120504,00;"Christina Muster";"DE";1,00;1/1/1999 00:00:00;30/6/1999 00:00:00;18030114,00
120505,00;"Katharina Laute";"DE";1,00;1/1/1999 00:00:00;30/6/1999 00:00:00;18030114,00
120506,00;"Kathrin Janko";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18030103,00
120507,00;"Dieter Kohlepp";"DE";1,00;1/4/1980 00:00:00;31/12/9999 00:00:00;18030103,00
120508,00;"Elsbeth Schmolt";"DE";1,00;1/10/1977 00:00:00;31/5/2002 00:00:00;18030103,00
120509,00;"Wolfgang Wohleber";"DE";1,00;1/1/1970 00:00:00;31/7/2001 00:00:00;18030103,00
120510,00;"Sabine Doerr";"DE";1,00;1/11/1993 00:00:00;31/12/9999 00:00:00;18040101,00
120511,00;"Alexandra Bulst";"DE";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;18040101,00
120512,00;"Sigrid Lotfalikhani";"DE";1,00;1/12/1988 00:00:00;31/12/9999 00:00:00;18040101,00
120513,00;"Doris Schnabel";"DE";1,00;1/2/1994 00:00:00;31/12/9999 00:00:00;18040101,00
120514,00;"J.A.J. Slomp";"NL";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;19010101,00
120515,00;"M.A.R. Wiersema";"NL";1,00;1/11/1999 00:00:00;31/12/9999 00:00:00;19010101,00
120516,00;"Veronique Konings";"NL";1,00;1/11/2000 00:00:00;31/12/9999 00:00:00;19010102,00
120517,00;"K.T.l Ligtvoet";"NL";1,00;1/5/1996 00:00:00;31/12/9999 00:00:00;19010201,00
120518,00;"G.J.E. Van Wattingen";"NL";1,00;1/11/1983 00:00:00;31/12/9999 00:00:00;19010201,00
120519,00;"Tine Pijpers";"NL";1,00;1/9/1998 00:00:00;31/12/9999 00:00:00;19010301,00
120520,00;"M.E. Siepman";"NL";1,00;1/8/1988 00:00:00;31/12/9999 00:00:00;19010301,00
120521,00;"T.M.C. Verweij";"NL";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;19010401,00
120522,00;"J.A. Ruiter";"NL";1,00;1/3/1995 00:00:00;31/12/9999 00:00:00;19010401,00
120523,00;"H.G. Piet";"NL";1,00;1/10/1985 00:00:00;31/12/9999 00:00:00;19020101,00
120524,00;"Anita Buursema Nri";"NL";1,00;1/8/2000 00:00:00;31/12/9999 00:00:00;19020102,00
120525,00;"H.C. Gobel";"NL";1,00;1/2/1999 00:00:00;31/12/9999 00:00:00;19030111,00
120526,00;"Gerard Blanken";"NL";1,00;1/10/1983 00:00:00;31/12/9999 00:00:00;19030111,00
120527,00;"Jan-Reijer Rutten";"NL";1,00;1/7/1980 00:00:00;31/12/9999 00:00:00;19030111,00
120528,00;"J.C. Benard";"NL";1,00;1/1/1970 00:00:00;31/8/1999 00:00:00;19030104,00
120529,00;"J.C. Kelder";"NL";1,00;1/4/1970 00:00:00;31/12/9999 00:00:00;19030104,00
120530,00;"A.M. Van Veen";"NL";1,00;1/7/1982 00:00:00;31/12/9999 00:00:00;19030104,00
120531,00;"F.A.H. Zwikker";"NL";1,00;1/2/1993 00:00:00;31/12/9999 00:00:00;19030105,00
120532,00;"A.G. Elsenga";"NL";1,00;1/11/1998 00:00:00;31/12/9999 00:00:00;19030105,00
120533,00;"C.M. Caspers";"NL";1,00;1/1/1970 00:00:00;30/4/2000 00:00:00;19030105,00
120534,00;"A.J.M. Talsma";"NL";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;19030102,00
120535,00;"T.A.F.A. Trockenbrodt";"NL";1,00;1/1/1979 00:00:00;31/12/9999 00:00:00;19030102,00
120536,00;"Anne Marie Heijne";"NL";1,00;1/1/1970 00:00:00;31/5/1999 00:00:00;19030108,00
120537,00;"l.J. Oberman";"NL";1,00;1/1/1997 00:00:00;31/12/9999 00:00:00;19030107,00
120538,00;"B.T. Van Der Cruyssen";"NL";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;19030107,00
120539,00;"Sabine Versteegh";"NL";1,00;1/6/1990 00:00:00;31/1/1999 00:00:00;19030107,00
120540,00;"K.S. Wakker";"NL";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;19030110,00
120541,00;"d.K. Hoen";"NL";1,00;1/10/1983 00:00:00;31/12/9999 00:00:00;19030110,00
120542,00;"Tine Van Der Werk";"NL";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;19030110,00
120543,00;"N.U. Gülcher";"NL";1,00;1/1/1970 00:00:00;31/12/1999 00:00:00;19030110,00
120544,00;"P.J.M. Koekkoek";"NL";1,00;1/8/2000 00:00:00;31/12/9999 00:00:00;19030110,00
120545,00;"H.F.R. Bottema";"NL";1,00;1/1/1995 00:00:00;30/4/2000 00:00:00;19030110,00
120546,00;"A.J. Schmitz du Moulin";"NL";1,00;1/7/2000 00:00:00;31/12/9999 00:00:00;19030110,00
120547,00;"F.M. Yspeert";"NL";1,00;1/8/1989 00:00:00;31/12/9999 00:00:00;19030109,00
120548,00;"J.T. Van Der Weg";"NL";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;19030109,00
120549,00;"H.F.R. Jansen";"NL";1,00;1/6/1981 00:00:00;30/9/1999 00:00:00;19030109,00
120550,00;"B.N.B. Peter";"NL";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;19030109,00
120551,00;"Paul Kuipers";"NL";1,00;1/8/1996 00:00:00;31/12/9999 00:00:00;19030109,00
120552,00;"P.A.B.M. Eger";"NL";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;19030112,00
120553,00;"J.l. Tasche";"NL";1,00;1/9/1976 00:00:00;31/12/9999 00:00:00;19030112,00
120554,00;"C.H.W.M. Scholten";"NL";1,00;1/9/1975 00:00:00;31/12/9999 00:00:00;19030112,00
120555,00;"J.W. Pot";"NL";1,00;1/12/1999 00:00:00;31/12/9999 00:00:00;19030112,00
120556,00;"A R J Lepikko";"NL";1,00;1/10/1984 00:00:00;31/12/9999 00:00:00;19030112,00
120557,00;"A.G. Andel";"NL";1,00;1/11/1981 00:00:00;28/2/1999 00:00:00;19030101,00
120558,00;"J.B.M.M. Van Noordennen";"NL";1,00;1/3/2001 00:00:00;31/12/9999 00:00:00;19030101,00
120559,00;"B.W.V. Van Oordt";"NL";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;19030101,00
120560,00;"R.A.P. Van Raalte";"NL";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;19030101,00
120561,00;"Friedrich Mens";"NL";1,00;1/7/1994 00:00:00;31/12/9999 00:00:00;19030106,00
120562,00;"J.A.E. Looije";"NL";1,00;1/6/2000 00:00:00;31/1/2001 00:00:00;19030106,00
120563,00;"A.A. Icario";"NL";1,00;1/6/1994 00:00:00;31/12/9999 00:00:00;19030106,00
120564,00;"R.M.d. Van Den Heuvel";"NL";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;19030113,00
120565,00;"F.R.E. Van Den Nobelen";"NL";1,00;1/12/2002 00:00:00;31/5/2003 00:00:00;19030113,00
120566,00;"C.G.V.M. Van Der Lingen";"NL";1,00;1/12/2002 00:00:00;30/6/2003 00:00:00;19030113,00
120567,00;"F.N. Beukers";"NL";1,00;1/12/2002 00:00:00;30/6/2003 00:00:00;19030113,00
120568,00;"J.C. Traas";"NL";1,00;1/12/2002 00:00:00;30/6/2003 00:00:00;19030113,00
120569,00;"I.H.H.M. Pijpers";"NL";1,00;1/12/2002 00:00:00;31/3/2003 00:00:00;19030113,00
120570,00;"Friedrich Wuck";"NL";1,00;1/12/2002 00:00:00;28/2/2003 00:00:00;19030113,00
120571,00;"M.M.J. Bossink";"NL";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;19030113,00
120572,00;"I.H.H.M. Prins";"NL";1,00;1/1/1999 00:00:00;30/6/1999 00:00:00;19030114,00
120573,00;"Tom Vaessen";"NL";1,00;1/10/1971 00:00:00;31/12/9999 00:00:00;19030103,00
120574,00;"H.l.M. Gunay";"NL";1,00;1/12/1985 00:00:00;31/12/9999 00:00:00;19030103,00
120575,00;"R.d. Kruize";"NL";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;19030103,00
120576,00;"G.J. Oberman";"NL";1,00;1/6/1994 00:00:00;31/12/9999 00:00:00;19040101,00
120577,00;"S.E.G. Konig";"NL";1,00;1/7/1989 00:00:00;31/12/9999 00:00:00;19040101,00
120578,00;"F.C.A.J. Van de Water";"NL";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;19040101,00
120579,00;"Ferruccio Delfini";"IT";1,00;1/1/1975 00:00:00;31/12/9999 00:00:00;20010101,00
120580,00;"Antonella Della Scala";"IT";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;20010101,00
120581,00;"Silvia Indiani";"IT";1,00;1/6/1998 00:00:00;31/12/9999 00:00:00;20010102,00
120582,00;"Luca Cordero Saieva";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20010201,00
120583,00;"Marcello Pistorello";"IT";1,00;1/7/1992 00:00:00;31/12/9999 00:00:00;20010201,00
120584,00;"Daniela Marcoaldi";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20010301,00
120585,00;"Evelina Rivoli";"IT";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;20010301,00
120586,00;"Grazia Querci";"IT";1,00;1/3/1971 00:00:00;31/12/9999 00:00:00;20010301,00
120587,00;"Giovanni Battista Forestieri";"IT";1,00;1/7/1970 00:00:00;31/12/9999 00:00:00;20010401,00
120588,00;"Andrea Pierse";"IT";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;20010401,00
120589,00;"Luigi Branda";"IT";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;20020101,00
120590,00;"Eleonora Bizai";"IT";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;20020101,00
120591,00;"Jose' Luis Cacciapaglia";"IT";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;20030111,00
120592,00;"Leo Aldo Benetollo";"IT";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;20030111,00
120593,00;"Silvana Riggio";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030111,00
120594,00;"Francesco Cioni";"IT";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;20030111,00
120595,00;"Fabia Dini";"IT";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;20030111,00
